Longitude,Latitude,HouseAge,AveRooms,AveBedrms,Population,AveOccup,MedInc,ocean_proximity,actual,predicted,residual,abs_error,pct_error,severity
-118.02,33.98,23.0,1995.0,306.0,707.0,293.0,8.6677,,332700.0,431605.82591905404,-98905.82591905404,98905.82591905404,0.2972823141540548,high
-122.46,37.75,52.0,1590.0,236.0,622.0,232.0,5.8151,,500001.0,418070.3353185871,81930.66468141292,81930.66468141292,0.16386100164082257,high
-117.89,33.66,32.0,2736.0,550.0,1279.0,534.0,5.5422,,253100.0,327347.3131235041,-74247.31312350411,74247.31312350411,0.2933516915191786,high
-118.03,34.11,38.0,2076.0,361.0,988.0,332.0,5.9175,,416900.0,333269.6090692996,83630.3909307004,83630.3909307004,0.20060060189661888,high
-118.54,34.17,34.0,2458.0,433.0,1034.0,373.0,5.6738,,443600.0,300368.3412395258,143231.65876047418,143231.65876047418,0.32288471316608247,severe
-118.13,34.18,52.0,1464.0,211.0,603.0,226.0,5.8309,,309100.0,388894.993060353,-79794.99306035298,79794.99306035298,0.2581526789399967,high
-117.02,33.6,7.0,1972.0,352.0,964.0,317.0,3.244,,337200.0,168284.61895790478,168915.38104209522,168915.38104209522,0.5009352937191436,severe
-119.04,34.28,21.0,1856.0,276.0,863.0,255.0,4.5833,,500001.0,253200.41173366338,246800.58826633662,246800.58826633662,0.4936001893322946,severe
-118.51,34.26,29.0,2472.0,354.0,1109.0,397.0,5.5433,,332500.0,256664.49129447047,75835.50870552953,75835.50870552953,0.228076717911367,high
-122.23,37.42,16.0,1945.0,320.0,512.0,300.0,7.4542,,500001.0,421280.65155085665,78720.34844914335,78720.34844914335,0.15744038201752267,high
-121.59,38.69,32.0,541.0,82.0,229.0,98.0,8.0379,,383300.0,270434.6283711498,112865.37162885017,112865.37162885017,0.29445700920649664,high
-120.56,35.07,14.0,6788.0,1216.0,2866.0,1036.0,3.3603,,280200.0,198910.01386843747,81289.98613156253,81289.98613156253,0.2901141546451197,high
-122.56,38.03,34.0,1887.0,290.0,815.0,283.0,6.5249,,324800.0,401798.71664004883,-76998.71664004883,76998.71664004883,0.23706501428586463,high
-118.57,34.18,36.0,2981.0,441.0,1243.0,413.0,6.5304,,439800.0,367369.17676669115,72430.82323330885,72430.82323330885,0.16469036660597738,high
-122.09,37.4,36.0,1575.0,379.0,1036.0,382.0,5.1408,,264700.0,350807.45533688366,-86107.45533688366,86107.45533688366,0.32530206020734287,high
-119.94,38.96,20.0,1451.0,386.0,467.0,255.0,1.5536,,212500.0,103274.20214089994,109225.79785910006,109225.79785910006,0.5140037546310591,high
-117.63,33.45,5.0,3549.0,604.0,1571.0,534.0,5.3705,,363500.0,284607.66795017815,78892.33204982185,78892.33204982185,0.21703530137502572,high
-118.05,33.82,25.0,1548.0,279.0,732.0,265.0,5.123,,159600.0,255806.46586602507,-96206.46586602507,96206.46586602507,0.6027974051755957,high
-121.81,38.84,37.0,352.0,65.0,238.0,67.0,2.8542,,275000.0,108252.65767914195,166747.34232085804,166747.34232085804,0.6063539720758474,severe
-122.32,37.52,26.0,4042.0,591.0,1611.0,578.0,8.4693,,419200.0,496771.26902601373,-77571.26902601373,77571.26902601373,0.18504596618800986,high
-121.97,37.24,35.0,2553.0,533.0,1117.0,498.0,4.4063,,436100.0,253644.27548667794,182455.72451332206,182455.72451332206,0.41838047354579694,severe
-117.96,33.78,26.0,2136.0,557.0,1528.0,537.0,2.4931,,236100.0,166019.40782206634,70080.59217793366,70080.59217793366,0.2968258880895115,high
-118.13,33.84,48.0,1895.0,294.0,881.0,293.0,6.3364,,307400.0,394722.8879746648,-87322.8879746648,87322.8879746648,0.28406925170678204,high
-118.48,34.01,31.0,1829.0,458.0,719.0,392.0,4.4,,353800.0,443263.0235582713,-89463.02355827129,89463.02355827129,0.2528632661341755,high
-122.08,37.59,16.0,1816.0,365.0,1367.0,355.0,4.235,,156300.0,226812.81924458256,-70512.81924458256,70512.81924458256,0.4511376791080138,high
-117.91,33.9,27.0,829.0,114.0,383.0,133.0,9.3125,,293500.0,429854.4629921393,-136354.46299213928,136354.46299213928,0.46458079384033824,high
-122.47,37.72,47.0,1176.0,286.0,564.0,258.0,3.2059,,350000.0,271289.87158600986,78710.12841399014,78710.12841399014,0.22488608118282896,high
-118.19,33.83,42.0,1773.0,360.0,815.0,299.0,4.9,,406300.0,230090.47889925967,176209.52110074033,176209.52110074033,0.43369313586202396,severe
-118.12,34.23,52.0,433.0,69.0,147.0,53.0,3.9583,,162500.0,250052.09678740037,-87552.09678740037,87552.09678740037,0.5387821340763099,high
-118.54,34.17,25.0,3352.0,891.0,1815.0,860.0,2.8528,,425000.0,258188.1092792769,166811.8907207231,166811.8907207231,0.39249856640170144,severe
-118.1,34.17,44.0,4505.0,894.0,2296.0,899.0,3.4811,,300500.0,212272.04690604485,88227.95309395515,88227.95309395515,0.2936038372510987,high
-117.3,33.08,24.0,2628.0,527.0,1389.0,520.0,4.0,,343200.0,237311.17484714577,105888.82515285423,105888.82515285423,0.3085338728230018,high
-117.19,33.14,12.0,3652.0,923.0,1677.0,728.0,2.3267,,92000.0,162385.3214738704,-70385.3214738704,70385.3214738704,0.7650578421072869,high
-122.25,37.56,19.0,7976.0,1406.0,3437.0,1338.0,5.6396,,430300.0,340969.5050279454,89330.49497205461,89330.49497205461,0.20760049958646204,high
-118.35,34.07,45.0,3312.0,880.0,1157.0,809.0,3.5719,,500001.0,366373.119508415,133627.880491585,133627.880491585,0.26725522647271704,high
-117.17,32.68,16.0,5895.0,1424.0,873.0,522.0,7.3669,,187500.0,354597.7723287478,-167097.7723287478,167097.7723287478,0.8911881190866549,severe
-122.19,37.46,34.0,5419.0,1183.0,2002.0,1138.0,4.1985,,500001.0,315964.93457805476,184036.06542194524,184036.06542194524,0.36807139470110106,severe
-118.35,34.06,52.0,3446.0,1360.0,1768.0,1245.0,2.4722,,500001.0,306951.85964980855,193049.14035019145,193049.14035019145,0.3860975085053659,severe
-118.38,33.88,39.0,1489.0,282.0,743.0,270.0,4.8611,,456100.0,341549.45002715953,114550.54997284047,114550.54997284047,0.2511522691796546,high
-118.3,33.88,35.0,3227.0,749.0,1881.0,696.0,2.8445,,242100.0,168857.7377817022,73242.26221829781,73242.26221829781,0.30252896414001573,high
-117.87,33.87,16.0,1332.0,368.0,1534.0,295.0,3.0227,,297100.0,167078.84772284052,130021.15227715948,130021.15227715948,0.4376343058807118,high
-118.38,33.86,15.0,1778.0,311.0,908.0,330.0,7.674,,329300.0,430719.692922874,-101419.692922874,101419.692922874,0.3079857058089098,high
-118.46,33.99,35.0,1214.0,300.0,478.0,265.0,4.0156,,500001.0,360463.8575472412,139537.1424527588,139537.1424527588,0.2790737267580641,high
-117.33,33.97,8.0,152.0,19.0,1275.0,20.0,1.625,,162500.0,438377.79978624766,-275877.79978624766,275877.79978624766,1.6977095371461395,severe
-118.53,34.37,8.0,3839.0,852.0,1342.0,593.0,3.9118,,333700.0,207186.8458587513,126513.1541412487,126513.1541412487,0.3791224277532176,high
-121.29,37.95,52.0,107.0,79.0,167.0,53.0,0.7917,,22500.0,106068.7578712215,-83568.7578712215,83568.7578712215,3.7141670164987337,high
-117.29,32.92,25.0,2355.0,381.0,823.0,358.0,6.8322,,500001.0,403400.45556340844,96600.54443659156,96600.54443659156,0.19320070247177817,high
-117.61,33.43,33.0,1150.0,383.0,604.0,317.0,2.3545,,187500.0,262629.9216648653,-75129.92166486528,75129.92166486528,0.40069291554594816,high
-118.12,33.77,20.0,4534.0,954.0,1941.0,892.0,6.0362,,463500.0,350271.4446358031,113228.55536419689,113228.55536419689,0.24429030283537623,high
-122.5,37.51,11.0,749.0,137.0,355.0,124.0,8.2364,,371800.0,445689.92268254975,-73889.92268254975,73889.92268254975,0.19873567155069863,high
-122.32,37.56,49.0,2016.0,299.0,691.0,288.0,5.549,,500001.0,388097.183362328,111903.81663767202,111903.81663767202,0.2238071856609727,high
-121.69,37.14,12.0,4077.0,590.0,1618.0,540.0,5.2951,,386200.0,296895.16506636527,89304.83493363473,89304.83493363473,0.23123986259356483,high
-118.35,33.97,26.0,1725.0,431.0,1130.0,404.0,3.2708,,128100.0,203559.1878171476,-75459.18781714761,75459.18781714761,0.5890646980261328,high
-118.48,34.15,31.0,2536.0,429.0,990.0,424.0,5.4591,,495500.0,359916.4877432235,135583.5122567765,135583.5122567765,0.27362969173920587,high
-120.18,39.28,14.0,10098.0,1545.0,701.0,254.0,4.0819,,141300.0,212524.79210042872,-71224.79210042872,71224.79210042872,0.5040678846456385,high
-118.47,34.04,21.0,5041.0,1491.0,2719.0,1420.0,3.5335,,268800.0,384770.23712714354,-115970.23712714354,115970.23712714354,0.4314368940741947,high
-119.51,34.4,15.0,1112.0,256.0,411.0,245.0,2.0625,,314300.0,230532.4873896293,83767.5126103707,83767.5126103707,0.26652088008390296,high
-118.56,34.18,39.0,1819.0,291.0,770.0,278.0,5.4088,,457300.0,301709.58363404416,155590.41636595584,155590.41636595584,0.34023707930451746,severe
-118.04,34.12,30.0,2170.0,318.0,984.0,309.0,5.6916,,500001.0,343088.3339403116,156912.66605968837,156912.66605968837,0.3138247044699678,severe
-122.5,37.92,30.0,2270.0,359.0,974.0,351.0,5.5926,,300900.0,375490.3248265661,-74590.3248265661,74590.3248265661,0.2478907438569827,high
-121.87,37.27,25.0,1730.0,226.0,721.0,243.0,7.5845,,279300.0,381585.5435977422,-102285.54359774222,102285.54359774222,0.3662210655128615,high
-117.6,33.43,21.0,3951.0,562.0,1392.0,543.0,5.1439,,414000.0,315781.80931660766,98218.19068339234,98218.19068339234,0.23724200648162402,high
-121.82,37.38,32.0,3747.0,665.0,1687.0,649.0,5.4949,,330800.0,239975.08705931137,90824.91294068863,90824.91294068863,0.2745614055038955,high
-122.45,37.78,43.0,1452.0,397.0,897.0,393.0,4.1319,,322700.0,425120.0751540627,-102420.07515406271,102420.07515406271,0.3173848006013719,high
-122.14,37.48,36.0,1210.0,236.0,981.0,239.0,4.0039,,148900.0,236681.60764100487,-87781.60764100487,87781.60764100487,0.5895339666958017,high
-118.44,33.81,33.0,3994.0,990.0,1647.0,931.0,5.0106,,500001.0,404587.2367048361,95413.76329516392,95413.76329516392,0.19082714493603797,high
-122.12,37.75,33.0,1809.0,261.0,808.0,219.0,6.86,,250000.0,326685.5982184394,-76685.59821843938,76685.59821843938,0.30674239287375754,high
-118.34,34.07,52.0,3421.0,598.0,1203.0,564.0,4.1618,,500001.0,396622.6380565802,103378.36194341979,103378.36194341979,0.20675631037421882,high
-117.65,33.4,17.0,2737.0,654.0,910.0,492.0,3.5729,,370800.0,231549.67456303176,139250.32543696824,139250.32543696824,0.37554025198750873,high
-118.33,34.15,39.0,493.0,168.0,259.0,138.0,2.3667,,17500.0,268121.97990361473,-250621.97990361473,250621.97990361473,14.32125599449227,severe
-121.82,37.81,12.0,4711.0,659.0,2089.0,621.0,8.3209,,485400.0,366815.96578673954,118584.03421326046,118584.03421326046,0.24430167740679945,high
-116.99,33.92,26.0,503.0,69.0,293.0,59.0,3.7083,,147500.0,255928.12103764966,-108428.12103764966,108428.12103764966,0.7351059053399976,high
-117.94,33.88,35.0,2159.0,343.0,833.0,335.0,5.3738,,365100.0,234105.74664072282,130994.25335927718,130994.25335927718,0.3587900667194664,high
-117.11,32.78,16.0,2470.0,830.0,1170.0,724.0,3.5562,,73500.0,151991.2138474542,-78491.2138474542,78491.2138474542,1.0679076713939346,high
-118.52,34.22,21.0,4617.0,1101.0,2891.0,1031.0,3.2289,,318100.0,220098.9989220372,98001.0010779628,98001.0010779628,0.308082367425221,high
-118.14,33.96,34.0,2744.0,541.0,1333.0,503.0,4.0536,,277200.0,189961.16651105686,87238.83348894314,87238.83348894314,0.31471440652576893,high
-116.88,34.19,38.0,898.0,259.0,106.0,52.0,1.6875,,225000.0,69997.0985126132,155002.90148738679,155002.90148738679,0.6889017843883857,severe
-119.82,34.44,16.0,1414.0,463.0,793.0,439.0,3.6034,,150000.0,250218.79731679705,-100218.79731679705,100218.79731679705,0.6681253154453136,high
-122.03,37.34,16.0,1755.0,410.0,674.0,410.0,5.1602,,231200.0,325410.32181440253,-94210.32181440253,94210.32181440253,0.4074840908927445,high
-122.26,37.86,52.0,3774.0,744.0,1461.0,679.0,2.9405,,289500.0,216158.35554126755,73341.64445873245,73341.64445873245,0.25333901367437806,high
-117.71,34.04,17.0,4098.0,733.0,1859.0,713.0,2.9811,,231800.0,155242.16130352032,76557.83869647968,76557.83869647968,0.3302754042125957,high
-120.59,34.7,29.0,17738.0,3114.0,12427.0,2826.0,2.7377,,28300.0,154986.44215336573,-126686.44215336573,126686.44215336573,4.47655272626734,high
-117.86,34.24,52.0,803.0,267.0,628.0,225.0,4.1932,,14999.0,203604.68393882544,-188605.68393882544,188605.68393882544,12.574550565959427,severe
-122.19,37.83,28.0,1326.0,184.0,463.0,190.0,8.2049,,335200.0,431119.56138053624,-95919.56138053624,95919.56138053624,0.28615620936914155,high
-122.41,37.8,52.0,812.0,252.0,629.0,247.0,2.5875,,500001.0,335278.7330482856,164722.2669517144,164722.2669517144,0.3294438750156788,severe
-118.46,34.01,48.0,1640.0,322.0,664.0,301.0,4.0,,500001.0,390695.21084213845,109305.78915786155,109305.78915786155,0.21861114109344093,high
-122.48,37.79,52.0,4683.0,1055.0,2246.0,975.0,4.1148,,457800.0,350759.47404187906,107040.52595812094,107040.52595812094,0.23381504141136072,high
-118.4,33.87,38.0,2398.0,431.0,911.0,392.0,5.2319,,500001.0,393464.815078411,106536.18492158898,106536.18492158898,0.21307194369929056,high
-118.33,34.08,50.0,2989.0,832.0,1345.0,775.0,3.2426,,442900.0,341805.35400219925,101094.64599780075,101094.64599780075,0.22825614359404098,high
-118.03,34.01,10.0,6531.0,1036.0,2975.0,1018.0,6.2319,,403700.0,304801.39410914335,98898.60589085665,98898.60589085665,0.24498044560529267,high
-117.62,33.42,23.0,2656.0,515.0,998.0,435.0,4.0294,,500001.0,263773.99639043614,236227.00360956386,236227.00360956386,0.4724530623130031,severe
-118.27,34.05,12.0,535.0,328.0,1194.0,365.0,1.2012,,275000.0,201183.19914737024,73816.80085262976,73816.80085262976,0.26842473037319914,high
-118.13,33.79,29.0,2937.0,524.0,1132.0,528.0,4.6133,,500001.0,266257.3938683994,233743.60613160062,233743.60613160062,0.4674862772906467,severe
-117.19,32.84,30.0,2492.0,406.0,1250.0,431.0,5.5277,,197100.0,285105.6841740419,-88005.6841740419,88005.6841740419,0.4465027101676403,high
-119.14,34.15,25.0,2202.0,390.0,1415.0,412.0,4.43,,207700.0,289011.18611746724,-81311.18611746724,81311.18611746724,0.39148380412839306,high
-120.13,34.63,11.0,2137.0,339.0,916.0,338.0,5.5221,,394900.0,267342.6613056303,127557.33869436971,127557.33869436971,0.32301174650384834,high
-119.66,34.43,27.0,5509.0,1059.0,2591.0,979.0,3.8456,,500001.0,308706.71985624055,191294.28014375945,191294.28014375945,0.38258779511192864,severe
-122.13,37.46,35.0,1321.0,300.0,1133.0,287.0,3.7312,,159600.0,250948.21989872228,-91348.21989872228,91348.21989872228,0.5723572675358539,high
-120.52,35.06,11.0,1317.0,234.0,655.0,243.0,4.3611,,329700.0,212080.29154361307,117619.70845638693,117619.70845638693,0.3567476750269546,high
-118.09,33.83,36.0,2734.0,448.0,1308.0,441.0,5.9265,,227300.0,310349.34525502217,-83049.34525502217,83049.34525502217,0.36537327432917804,high
-122.51,38.06,24.0,9493.0,1935.0,5162.0,1880.0,3.0742,,118800.0,206140.9457353572,-87340.9457353572,87340.9457353572,0.7351931459205152,high
-118.18,34.05,41.0,762.0,147.0,817.0,176.0,3.75,,123100.0,193162.5733393888,-70062.5733393888,70062.5733393888,0.5691516924402014,high
-118.15,33.96,33.0,2418.0,485.0,1397.0,477.0,3.1083,,285500.0,188080.57304264748,97419.42695735252,97419.42695735252,0.34122391228494753,high
-118.32,34.1,28.0,1759.0,716.0,1463.0,620.0,1.7306,,450000.0,248178.8297690891,201821.1702309109,201821.1702309109,0.44849148940202427,severe
-119.73,36.73,7.0,2461.0,647.0,1587.0,551.0,1.4007,,225000.0,69722.6703208335,155277.3296791665,155277.3296791665,0.6901214652407399,severe
-118.49,34.02,28.0,1394.0,582.0,716.0,543.0,1.5132,,450000.0,361638.0659669766,88361.93403302343,88361.93403302343,0.19635985340671872,high
-117.08,33.03,18.0,1339.0,284.0,761.0,290.0,5.3074,,137200.0,268265.03383141564,-131065.03383141564,131065.03383141564,0.9552845031444288,high
-122.34,37.97,19.0,392.0,109.0,287.0,81.0,6.0426,,110000.0,313907.08531724685,-203907.08531724685,203907.08531724685,1.853700775611335,severe
-118.07,33.72,24.0,1240.0,296.0,513.0,254.0,4.9044,,485000.0,297947.0284401953,187052.9715598047,187052.9715598047,0.38567623002021584,severe
-117.87,33.6,34.0,3415.0,779.0,1275.0,718.0,4.498,,482900.0,405690.106954016,77209.89304598398,77209.89304598398,0.15988795412297366,high
-118.16,34.6,2.0,11008.0,1549.0,4098.0,1367.0,6.4865,,204400.0,284605.5947510314,-80205.59475103143,80205.59475103143,0.3923952776469248,high
-121.81,36.57,13.0,3030.0,413.0,1027.0,363.0,6.9615,,500001.0,354390.2470288235,145610.75297117652,145610.75297117652,0.29122092350050605,severe
-118.43,34.01,31.0,2526.0,528.0,1046.0,504.0,4.7009,,500001.0,366048.8375122482,133952.1624877518,133952.1624877518,0.2679037891679253,high
-118.39,34.08,27.0,6605.0,1710.0,2665.0,1520.0,3.8088,,500001.0,425069.0538414187,74931.9461585813,74931.9461585813,0.14986359258997742,high
-121.62,36.74,30.0,1337.0,253.0,838.0,247.0,5.0374,,165400.0,250296.43172097564,-84896.43172097564,84896.43172097564,0.5132795146370958,high
-119.82,34.43,15.0,1482.0,345.0,669.0,379.0,3.0773,,112500.0,238859.35101768855,-126359.35101768855,126359.35101768855,1.1231942312683427,high
-117.97,33.77,25.0,1295.0,417.0,856.0,342.0,2.7157,,350000.0,176177.11361482114,173822.88638517886,173822.88638517886,0.4966368182433682,severe
-118.27,34.46,10.0,2184.0,405.0,1119.0,370.0,4.7437,,294000.0,214021.09866364574,79978.90133635426,79978.90133635426,0.27203707937535465,high
-122.24,37.84,52.0,3529.0,574.0,1177.0,555.0,5.1773,,389500.0,313344.0126798645,76155.98732013552,76155.98732013552,0.19552243214412202,high
-121.94,36.55,30.0,2722.0,584.0,628.0,384.0,3.4048,,487100.0,376822.220870985,110277.77912901499,110277.77912901499,0.2263965902874461,high
-119.27,34.17,15.0,11403.0,2131.0,3327.0,1585.0,4.3693,,423300.0,289881.3300182419,133418.6699817581,133418.6699817581,0.31518703043174606,high
-122.41,37.74,48.0,409.0,86.0,148.0,70.0,3.6687,,335000.0,254713.14443447106,80286.85556552894,80286.85556552894,0.23966225541948938,high
-118.37,34.09,31.0,6348.0,1827.0,2559.0,1755.0,3.2818,,225000.0,357956.6053588065,-132956.6053588065,132956.6053588065,0.59091824603914,high
-118.29,34.07,19.0,3013.0,1118.0,2465.0,1008.0,2.5386,,290600.0,214849.36617352505,75750.63382647495,75750.63382647495,0.26066976540424963,high
-117.03,34.07,16.0,3784.0,577.0,1615.0,525.0,4.2333,,220300.0,149017.34772071103,71282.65227928897,71282.65227928897,0.32357082287466626,high
-122.5,37.88,28.0,5448.0,1089.0,2100.0,1023.0,4.7475,,474600.0,327497.2395637137,147102.76043628628,147102.76043628628,0.3099510333676491,severe
-122.43,37.77,52.0,1862.0,472.0,872.0,471.0,3.2981,,222700.0,399209.7881977641,-176509.78819776408,176509.78819776408,0.7925899784363003,severe
-118.41,34.03,33.0,1730.0,386.0,994.0,363.0,3.7277,,500001.0,382981.8902980657,117019.10970193433,117019.10970193433,0.234037751328366,high
-118.32,33.34,52.0,996.0,264.0,341.0,160.0,2.7361,,450000.0,379230.35988635547,70769.64011364453,70769.64011364453,0.15726586691921007,high
-118.11,33.78,16.0,3985.0,567.0,1327.0,564.0,7.9767,,500001.0,417867.0842341894,82133.91576581058,82133.91576581058,0.16426750299661516,high
-122.05,37.11,39.0,1065.0,248.0,497.0,208.0,4.5972,,146300.0,297918.14987304906,-151618.14987304906,151618.14987304906,1.036350990246405,severe
-118.01,33.88,19.0,1434.0,391.0,1088.0,341.0,3.369,,269600.0,187829.97162183153,81770.02837816847,81770.02837816847,0.30330129220388896,high
-117.19,32.82,35.0,2197.0,353.0,945.0,357.0,4.9219,,192900.0,266221.45960660884,-73321.45960660884,73321.45960660884,0.38010087924628744,high
-122.15,37.67,35.0,2472.0,398.0,1171.0,390.0,5.5797,,198100.0,271761.4399702278,-73661.43997022777,73661.43997022777,0.37183967678055413,high
-117.95,34.14,13.0,3859.0,710.0,2283.0,759.0,4.5594,,184500.0,256708.10426264908,-72208.10426264908,72208.10426264908,0.39137183882194626,high
-117.22,32.74,41.0,2621.0,542.0,1074.0,471.0,2.4016,,287500.0,197838.65335825822,89661.34664174178,89661.34664174178,0.31186555353649315,high
-121.76,38.41,19.0,686.0,107.0,348.0,109.0,3.9306,,93800.0,174387.65564397184,-80587.65564397184,80587.65564397184,0.8591434503621731,high
-117.58,34.0,2.0,7544.0,1516.0,2801.0,1001.0,4.0037,,245200.0,161305.39843591664,83894.60156408336,83894.60156408336,0.3421476409628196,high
-118.38,33.99,21.0,11308.0,3039.0,5127.0,2839.0,4.6277,,228300.0,327503.16755906236,-99203.16755906236,99203.16755906236,0.4345298622823581,high
-118.12,34.08,52.0,1437.0,290.0,980.0,282.0,5.3032,,245700.0,330954.9445608747,-85254.94456087472,85254.94456087472,0.34698797135073145,high
-118.44,34.06,9.0,5102.0,1695.0,2609.0,1450.0,3.2545,,500001.0,341397.728644292,158603.271355708,158603.271355708,0.31720590829959944,severe
-121.88,36.49,28.0,2830.0,458.0,898.0,370.0,5.8142,,500001.0,325778.81441549346,174222.18558450654,174222.18558450654,0.3484436742816645,severe
-122.01,36.91,19.0,691.0,191.0,324.0,167.0,3.1312,,388500.0,260204.9163462448,128295.0836537552,128295.0836537552,0.3302318755566414,high
-117.28,32.77,38.0,1267.0,340.0,442.0,250.0,4.3403,,500000.0,394664.61492686946,105335.38507313054,105335.38507313054,0.2106707701462611,high
-118.42,34.0,31.0,1930.0,456.0,1002.0,410.0,3.9798,,458600.0,351493.64686571027,107106.35313428973,107106.35313428973,0.2335507046103134,high
-122.15,37.44,52.0,1400.0,217.0,522.0,227.0,4.9861,,500001.0,389911.02244263736,110089.97755736264,110089.97755736264,0.22017951475569578,high
-118.3,34.06,47.0,1390.0,872.0,2860.0,827.0,1.468,,137500.0,232456.00609882572,-94956.00609882572,94956.00609882572,0.6905891352641871,high
-117.79,33.55,39.0,5066.0,1292.0,1915.0,1117.0,3.821,,452100.0,372218.5937580683,79881.40624193172,79881.40624193172,0.17668968423342563,high
-117.07,32.79,25.0,2489.0,314.0,911.0,309.0,7.8336,,277600.0,365345.0807136761,-87745.08071367611,87745.08071367611,0.3160845847034442,high
-117.55,33.83,6.0,502.0,76.0,228.0,65.0,4.2386,,500001.0,196194.33721051866,303806.66278948134,303806.66278948134,0.6076121103547419,severe
-120.92,37.63,39.0,45.0,8.0,22.0,9.0,1.7679,,450000.0,157365.54099983987,292634.4590001601,292634.4590001601,0.6502987977781336,severe
-118.39,34.04,52.0,1492.0,277.0,666.0,289.0,4.7386,,340400.0,420387.4457778724,-79987.4457778724,79987.4457778724,0.2349807455284148,high
-117.17,32.69,40.0,2236.0,331.0,767.0,316.0,5.3177,,500001.0,406603.9637424446,93397.03625755542,93397.03625755542,0.18679369892771297,high
-117.3,32.85,28.0,2334.0,694.0,770.0,552.0,3.1324,,500001.0,297903.5721942218,202097.42780577822,202097.42780577822,0.40419404722346197,severe
-118.36,34.09,28.0,1111.0,300.0,526.0,294.0,2.6136,,383300.0,286064.4693256248,97235.53067437519,97235.53067437519,0.2536799652344774,high
-118.31,34.07,20.0,3264.0,1248.0,2919.0,1191.0,2.3674,,500001.0,278282.53342670127,221718.46657329873,221718.46657329873,0.44343604627450495,severe
-118.35,34.05,44.0,1856.0,493.0,1374.0,469.0,2.0984,,158000.0,230589.8015753683,-72589.8015753683,72589.8015753683,0.45942912389473606,high
-120.89,37.59,33.0,1016.0,206.0,617.0,209.0,2.151,,195800.0,102848.67792537999,92951.32207462001,92951.32207462001,0.47472585329223704,high
-120.85,37.75,26.0,28.0,4.0,9.0,5.0,1.625,,85000.0,186727.01668955103,-101727.01668955103,101727.01668955103,1.196788431641777,high
-118.12,33.94,33.0,2394.0,576.0,1166.0,548.0,2.7317,,264700.0,165723.86043752622,98976.13956247378,98976.13956247378,0.373918169862009,high
-122.18,37.75,45.0,330.0,76.0,282.0,80.0,4.0469,,80700.0,173158.2452341931,-92458.2452341931,92458.2452341931,1.1457031627533223,high
-122.29,37.89,52.0,2178.0,421.0,940.0,423.0,5.0551,,232200.0,304098.3428183882,-71898.34281838819,71898.34281838819,0.30963971928677086,high
-117.68,33.57,2.0,10008.0,1453.0,3550.0,1139.0,10.1122,,500001.0,411215.36561059306,88785.63438940694,88785.63438940694,0.1775709136369866,high
-122.25,37.5,44.0,348.0,79.0,154.0,73.0,4.7708,,253800.0,329882.39942392986,-76082.39942392986,76082.39942392986,0.29977304737561017,high
-121.36,38.57,26.0,1793.0,244.0,653.0,235.0,5.6485,,129500.0,216073.30711126493,-86573.30711126493,86573.30711126493,0.6685197460329338,high
-122.49,37.76,52.0,1382.0,230.0,708.0,279.0,5.8096,,339800.0,416969.9010617606,-77169.90106176061,77169.90106176061,0.22710388776268572,high
-122.11,37.4,31.0,2836.0,490.0,1138.0,481.0,4.9519,,500001.0,312765.66019258933,187235.33980741067,187235.33980741067,0.37446993067496,severe
-118.32,34.07,25.0,2740.0,707.0,1420.0,664.0,3.5909,,404500.0,270902.48627826,133597.51372174,133597.51372174,0.3302781550599258,high
-121.96,37.03,17.0,1343.0,203.0,511.0,185.0,4.625,,386400.0,298466.97274405963,87933.02725594037,87933.02725594037,0.22756994631454547,high
-118.38,34.14,42.0,1253.0,225.0,492.0,224.0,7.7112,,386700.0,469219.69620369026,-82519.69620369026,82519.69620369026,0.21339461133615273,high
-122.41,37.81,25.0,1178.0,545.0,592.0,441.0,3.6728,,500001.0,377844.01214422163,122156.98785577837,122156.98785577837,0.24431348708458256,high
-118.36,34.16,42.0,2304.0,442.0,862.0,429.0,4.3542,,417900.0,318522.50113783346,99377.49886216654,99377.49886216654,0.2378021030441889,high
-117.71,33.6,25.0,1949.0,459.0,602.0,428.0,2.7601,,72500.0,162191.4917600257,-89691.4917600257,89691.4917600257,1.2371240242762167,high
-117.15,32.76,43.0,2361.0,489.0,824.0,470.0,3.4196,,302200.0,204690.79294354733,97509.20705645267,97509.20705645267,0.3226644839723781,high
-117.88,33.77,31.0,2549.0,355.0,1044.0,362.0,6.9737,,288800.0,359492.4074034235,-70692.40740342351,70692.40740342351,0.24477980402847477,high
-121.06,36.72,23.0,395.0,70.0,166.0,52.0,2.2132,,100000.0,211135.3112605762,-111135.31126057621,111135.31126057621,1.111353112605762,high
-122.31,37.5,22.0,14034.0,3020.0,6266.0,2952.0,4.3939,,491200.0,349382.518006053,141817.481993947,141817.481993947,0.2887163721375143,severe
-121.83,37.29,20.0,1649.0,408.0,1729.0,362.0,3.3833,,115200.0,205917.3329753687,-90717.33297536871,90717.33297536871,0.7874768487445201,high
-121.87,37.31,6.0,3797.0,984.0,2437.0,904.0,3.6802,,152400.0,235411.4495432121,-83011.4495432121,83011.4495432121,0.5446945508084784,high
-118.68,34.08,18.0,102.0,17.0,55.0,21.0,3.9934,,500001.0,406801.5915009785,93199.40849902149,93199.40849902149,0.1863984442011546,high
-120.69,37.77,46.0,431.0,86.0,239.0,80.0,3.3182,,282100.0,125255.3599451779,156844.64005482208,156844.64005482208,0.5559895074612623,severe
